city,date,season,avg_temperature_c,precipitation_mm,top_soil_moisture,root_zone_moisture,year,month,month_name,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,apparent_temperature_max,precipitation_sum,windspeed_10m_max,max_temp_c,rainfall_mm,water_lost_to_evaporation_mm,net_water_balance_mm,drought_status,max_temperature_c,heat_index_c,aqi_pm25,est_load_shedding_hours,kse100_trade_volume,population_density,electricity_access_pct,clean_water_access_pct,poverty_rate_pct,literacy_rate_pct,water_consumption_lpd,hospital_admissions,reported_deaths,official_deaths,heatstroke_cases,peak_temp_celsius,data_source,primary_labor_sector,reported_heatstroke_admissions,ilo_labor_productivity_loss_percent,healthcare_burden_million_pkr,lost_labor_wages_million_pkr,power_provider,avg_monthly_shortfall_mw,estimated_daily_outage_hours,avg_max_temp_c,est_labor_productivity_loss_percent,est_agri_gdp_loss_bln_pkr,healthcare_burden_status,avg_humidity_pct,heat_stress_level,productivity_loss_percent,est_economic_loss_billion_pkr,methodology_source,peak_summer_shortfall_mw,avg_summer_temp_c,avg_root_moisture,official_yield_tonnes
karachi,2023-05-26,Summer (May-Jul),30.03,0.1,0.22,0.46,2023,5,,,,,,,,,33.71,0.1,0.0,0.1,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-05-27,Summer (May-Jul),30.09,0.26,0.22,0.46,2023,5,,,,,,,,,33.38,0.26,0.0,0.26,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-05-28,Summer (May-Jul),30.12,0.32,0.23,0.46,2023,5,,,,,,,,,33.46,0.32,0.0,0.32,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-05-29,Summer (May-Jul),30.18,0.44,0.24,0.46,2023,5,,,,,,,,,33.71,0.44,0.0,0.44,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-05-30,Summer (May-Jul),30.25,0.82,0.26,0.46,2023,5,,,,,,,,,34.24,0.82,0.0,0.82,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-05-31,Summer (May-Jul),29.42,1.17,0.3,0.46,2023,5,,,,,,,,,32.64,1.17,0.0,1.17,Surplus (Recharging),,,,,,,,,,,,,,,,,,Construction & Transit,1650,2.97,82.5,1470.15,K-Electric,1710,6,39.0,3.62,9.1,Critical (High Er Visits),30,Extreme,5.2,13.5,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-01,Summer (May-Jul),29.54,0.0,0.3,0.46,2023,6,June,32.0,28.3,29.9,77.0,35.0,1.4,33.7,31.53,0.0,0.0,0.0,Surplus (Recharging),42.16,50.5,184.0,8.0,148613155.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-02,Summer (May-Jul),30.2,0.0,0.29,0.46,2023,6,June,32.4,28.5,30.0,81.0,37.0,0.1,29.7,33.29,0.0,0.0,0.0,Surplus (Recharging),33.5,39.0,113.0,3.0,161366146.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-03,Summer (May-Jul),30.58,0.0,0.28,0.46,2023,6,June,32.9,28.0,29.9,82.0,37.1,0.0,32.7,34.78,0.0,0.0,0.0,Surplus (Recharging),38.5,43.5,149.0,3.0,158809291.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-04,Summer (May-Jul),30.92,0.0,0.27,0.46,2023,6,June,33.2,28.0,30.0,81.0,37.9,0.0,30.3,35.0,0.0,0.0,0.0,Surplus (Recharging),42.5,48.4,179.0,13.0,127064403.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-05,Summer (May-Jul),30.67,0.0,0.26,0.46,2023,6,June,32.6,28.0,30.0,81.0,37.2,0.0,31.1,34.83,0.0,0.0,0.0,Surplus (Recharging),34.5,39.8,124.0,6.0,128752104.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-06,Summer (May-Jul),31.22,0.0,0.25,0.46,2023,6,June,33.2,28.2,30.4,81.0,37.9,0.0,31.4,35.47,0.0,0.0,0.0,Surplus (Recharging),35.6,42.4,130.0,4.0,148278500.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-07,Summer (May-Jul),31.53,0.0,0.24,0.46,2023,6,June,33.2,28.8,30.6,81.0,39.4,0.0,26.5,36.14,0.0,0.0,0.0,Surplus (Recharging),37.2,45.3,155.0,13.0,117429572.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-08,Summer (May-Jul),30.08,0.0,0.24,0.46,2023,6,June,32.6,28.7,30.3,78.0,36.5,0.0,27.4,32.74,0.0,0.0,0.0,Surplus (Recharging),35.7,40.3,132.0,7.0,145624086.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-09,Summer (May-Jul),30.14,0.0,0.23,0.46,2023,6,June,32.2,28.6,30.2,76.0,36.1,0.8,30.3,32.85,0.0,0.0,0.0,Surplus (Recharging),33.1,37.6,128.0,6.0,146159020.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-10,Summer (May-Jul),30.38,0.04,0.23,0.46,2023,6,June,32.0,28.3,29.9,76.0,37.3,0.2,23.4,33.64,0.04,0.0,0.04,Surplus (Recharging),37.2,42.4,147.0,6.0,128507344.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-11,Summer (May-Jul),30.75,0.06,0.23,0.46,2023,6,June,32.7,27.4,30.0,76.0,38.3,0.0,19.4,33.87,0.06,0.0,0.06,Surplus (Recharging),34.3,41.6,152.0,4.0,149478258.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-12,Summer (May-Jul),33.19,0.03,0.23,0.46,2023,6,June,36.7,28.3,32.1,65.0,40.7,0.0,30.9,38.7,0.03,0.0,0.03,Surplus (Recharging),38.2,44.9,151.0,14.0,121820344.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-13,Summer (May-Jul),33.83,0.09,0.22,0.46,2023,6,June,35.3,29.7,31.4,64.0,35.3,5.4,44.0,38.8,0.09,0.0,0.09,Surplus (Recharging),34.7,39.2,134.0,6.0,107264371.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-14,Summer (May-Jul),32.54,0.23,0.22,0.46,2023,6,June,35.0,28.5,31.0,64.0,36.8,0.5,40.1,36.96,0.23,0.0,0.23,Surplus (Recharging),40.9,49.0,178.0,10.0,133009366.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-15,Summer (May-Jul),31.89,1.67,0.25,0.46,2023,6,June,34.5,28.0,30.4,68.0,34.4,0.3,45.5,36.06,1.67,0.0,1.67,Surplus (Recharging),35.0,42.6,127.0,4.0,135682042.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-16,Summer (May-Jul),31.39,3.77,0.36,0.47,2023,6,June,34.7,28.5,31.1,71.0,38.7,1.3,34.9,34.23,3.77,0.0,3.77,Surplus (Recharging),36.2,40.3,124.0,7.0,123639575.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-17,Summer (May-Jul),30.3,2.99,0.47,0.47,2023,6,June,32.4,29.1,30.5,81.0,38.2,0.0,32.1,31.86,2.99,0.0,2.99,Surplus (Recharging),39.0,45.9,143.0,9.0,119067393.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-18,Summer (May-Jul),30.45,0.63,0.45,0.47,2023,6,June,32.3,29.0,30.3,74.0,35.1,0.0,30.1,32.19,0.63,0.0,0.63,Surplus (Recharging),33.9,41.4,112.0,3.0,141147571.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-19,Summer (May-Jul),30.62,0.26,0.41,0.47,2023,6,June,32.1,28.2,30.0,75.0,35.7,0.0,29.9,33.53,0.26,0.0,0.26,Surplus (Recharging),37.6,43.3,127.0,7.0,137300595.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-20,Summer (May-Jul),30.18,0.04,0.38,0.47,2023,6,June,32.8,28.9,30.6,69.0,36.1,0.0,31.4,32.9,0.04,0.0,0.04,Surplus (Recharging),40.3,44.6,163.0,9.0,113845379.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-21,Summer (May-Jul),30.48,0.0,0.36,0.47,2023,6,June,32.7,29.2,30.6,74.0,36.4,1.0,30.3,33.33,0.0,0.0,0.0,Surplus (Recharging),33.0,37.3,105.0,5.0,139398478.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-22,Summer (May-Jul),30.72,0.0,0.33,0.47,2023,6,June,32.2,28.8,30.2,77.0,36.3,2.2,29.5,33.42,0.0,0.0,0.0,Surplus (Recharging),37.5,42.0,144.0,3.0,148267580.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-23,Summer (May-Jul),31.32,0.0,0.31,0.46,2023,6,June,32.5,28.5,30.1,76.0,36.7,0.4,29.0,34.49,0.0,0.0,0.0,Surplus (Recharging),37.6,45.4,139.0,11.0,141118057.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-24,Summer (May-Jul),31.14,0.0,0.29,0.46,2023,6,June,32.0,28.5,30.1,78.0,37.1,1.0,27.3,33.73,0.0,0.0,0.0,Surplus (Recharging),39.0,47.1,149.0,10.0,114233098.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-25,Summer (May-Jul),31.2,0.12,0.28,0.46,2023,6,June,32.0,28.7,30.3,79.0,37.3,0.5,27.2,34.19,0.12,0.0,0.12,Surplus (Recharging),33.9,38.5,128.0,5.0,134003878.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-26,Summer (May-Jul),31.07,0.43,0.28,0.46,2023,6,June,32.8,28.5,30.5,77.0,37.3,0.8,28.3,33.69,0.43,0.0,0.43,Surplus (Recharging),33.7,38.8,110.0,5.0,140116629.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-27,Summer (May-Jul),31.34,1.38,0.3,0.46,2023,6,June,32.8,28.9,30.6,76.0,37.6,0.8,22.2,34.3,1.38,0.0,1.38,Surplus (Recharging),38.3,43.0,155.0,6.0,146474093.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-28,Summer (May-Jul),30.63,2.18,0.39,0.47,2023,6,June,33.2,28.9,30.8,76.0,36.8,0.0,25.7,32.36,2.18,0.0,2.18,Surplus (Recharging),37.7,42.5,166.0,4.0,136957761.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-29,Summer (May-Jul),30.52,0.89,0.4,0.47,2023,6,June,34.0,28.6,31.1,73.0,37.6,0.3,29.4,32.05,0.89,0.0,0.89,Surplus (Recharging),37.6,45.4,147.0,8.0,141986413.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-06-30,Summer (May-Jul),30.05,9.75,0.48,0.49,2023,6,June,33.0,29.0,30.8,73.0,35.2,1.0,34.7,31.48,9.75,0.0,9.75,Surplus (Recharging),37.9,43.4,132.0,4.0,120626376.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2750,4.95,137.5,4083.75,K-Electric,2280,8,40.5,4.13,10.3,Critical (High Er Visits),40,Extreme,6.8,17.8,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-01,Summer (May-Jul),30.69,0.08,0.41,0.49,2023,7,July,33.7,28.9,30.8,74.0,37.3,1.1,28.0,32.75,0.08,0.0,0.08,Surplus (Recharging),33.3,38.7,107.0,5.0,124966518.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-02,Summer (May-Jul),30.97,0.04,0.39,0.48,2023,7,July,32.9,28.9,30.7,76.0,37.9,0.4,22.0,33.42,0.04,0.0,0.04,Surplus (Recharging),44.04,49.1,176.0,13.0,120986443.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-03,Summer (May-Jul),31.74,0.02,0.37,0.48,2023,7,July,33.5,28.6,30.7,78.0,39.4,0.4,24.6,35.37,0.02,0.0,0.02,Surplus (Recharging),42.24,49.0,161.0,12.0,105891755.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-04,Summer (May-Jul),31.31,0.02,0.35,0.48,2023,7,July,33.2,28.5,30.6,74.0,38.1,0.1,28.0,34.11,0.02,0.0,0.02,Surplus (Recharging),42.39,48.1,155.0,12.0,108255294.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-05,Summer (May-Jul),31.39,0.71,0.35,0.48,2023,7,July,33.1,29.1,30.9,72.0,37.1,0.6,25.6,34.14,0.71,0.0,0.71,Surplus (Recharging),41.37,48.7,167.0,8.0,124722231.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-06,Summer (May-Jul),32.06,1.18,0.36,0.48,2023,7,July,33.5,28.9,30.8,74.0,39.7,0.1,21.3,34.8,1.18,0.0,1.18,Surplus (Recharging),36.2,41.1,130.0,4.0,147714389.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-07,Summer (May-Jul),31.47,8.66,0.45,0.48,2023,7,July,35.5,29.1,31.7,73.0,40.6,0.0,25.1,34.4,8.66,0.0,8.66,Surplus (Recharging),32.0,39.5,111.0,6.0,116040351.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-08,Summer (May-Jul),30.13,5.14,0.54,0.5,2023,7,July,34.9,29.4,31.3,73.0,39.4,4.0,22.4,31.67,5.14,0.0,5.14,Surplus (Recharging),36.6,43.3,153.0,3.0,144202983.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-09,Summer (May-Jul),30.49,6.5,0.53,0.51,2023,7,July,33.9,28.8,31.0,74.0,39.4,0.1,26.1,32.88,6.5,0.0,6.5,Surplus (Recharging),32.6,37.1,108.0,4.0,150329639.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-10,Summer (May-Jul),30.69,0.35,0.47,0.5,2023,7,July,33.7,28.6,31.0,67.0,37.2,0.0,27.9,33.5,0.35,0.0,0.35,Surplus (Recharging),37.0,42.9,120.0,4.0,138050547.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-11,Summer (May-Jul),30.3,0.01,0.46,0.5,2023,7,July,34.1,29.5,31.3,64.0,37.2,0.0,26.9,32.84,0.01,0.0,0.01,Surplus (Recharging),37.9,45.8,137.0,13.0,113811697.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-12,Summer (May-Jul),30.51,0.01,0.45,0.49,2023,7,July,33.5,29.1,31.1,65.0,36.0,0.0,29.4,33.26,0.01,0.0,0.01,Surplus (Recharging),32.9,41.1,125.0,5.0,141517712.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
karachi,2023-07-13,Summer (May-Jul),30.5,0.01,0.44,0.49,2023,7,July,33.5,29.1,31.0,67.0,36.7,0.1,29.8,33.11,0.01,0.0,0.01,Surplus (Recharging),37.4,43.5,151.0,4.0,138078889.0,4500.0,90.7,70.6,22.4,74.4,159.0,367.0,19.0,13.0,1033.0,41.9,Pdma Sindh,Construction & Transit,2475,4.46,123.75,3311.55,K-Electric,1995,7,36.5,2.8,7.0,Elevated (Heat Stress),70,Extreme (Humid),6.1,15.9,ILO Labor Models (2019/2030); BMJ Global Health (2024),1800,,,
